#GeneID	Symbol	Synonyms	chromosome	map_location
28604	TRBV6-3	TCRBV13S9/13S2A1T|TCRBV6S3|TRBV63	7	7q34
28605	TRBV6-2	TCRBV13S2|TCRBV13S2A1T|TCRBV6S2|TRBV62	7	7q34
28606	TRBV6-1	TCRBV13S3|TCRBV6S1|TRBV61	7	7q34
28607	TRBV5-8	TCRBV5S4A2T|TCRBV5S8|TRBV58	7	7q34
28608	TRBV5-7	TCRBV5S7|TCRBV5S7P|TRBV57	7	7q34
28609	TRBV5-6	TCRBV5S2|TCRBV5S6|TRBV56	7	7q34
28610	TRBV5-5	TCRBV5S3A2T|TCRBV5S5|TRBV55	7	7q34
28611	TRBV5-4	TCRBV5S4|TCRBV5S6A3N2T|TRBV54	7	7q34
28612	TRBV5-3	TCRBV5S3|TCRBV5S5P|TRBV53	7	7q34
28613	TRBV5-2	TCRBV31S1|TCRBV5S2P|TRBV52	7	7q34
28614	TRBV5-1	TCRBV5S1|TCRBV5S1A1T|TRBV51	7	7q34
28615	TRBV4-3	TCRBV4S3|TCRBV7S2A1N4T|TRBV43	7	7q34
28616	TRBV4-2	TCRBV4S2|TCRBV7S3A2|TCRBV7S3A2T|TRBV42	7	7q34
28617	TRBV4-1	BV07S1J2.7|TCRBV4S1|TCRBV7S1A1N2T|TRBV41	7	7q34
28618	TRBV3-2	TCRBV3S2|TCRBV9S2A2PT|TRBV32	7	7q34
28619	TRBV3-1	TCRBV3S1|TCRBV9S1A1T|TRBV31	7	7q34
28620	TRBV2	TCRBV22S1A2N1T|TCRBV2S1	7	7q34
28621	TRBV1	TCRBV1S1P|TCRBV27S1P	7	7q34
28622	TRBJ2-7	TCRBJ2S7|TRBJ27	7	7q34
28623	TRBJ2-6	TCRBJ2S6|TRBJ26	7	7q34
28624	TRBJ2-5	TCRBJ2S5|TRBJ25	7	7q34
28625	TRBJ2-4	TCRBJ2S4|TRBJ24	7	7q34
28626	TRBJ2-3	TCRBJ2S3|TRBJ23	7	7q34
28627	TRBJ2-2P	TRBJ22P	7	7q34
28628	TRBJ2-2	TCRBJ2S2|TRBJ22	7	7q34
28629	TRBJ2-1	TCRBJ2S1|TRBJ21	7	7q34
28630	TRBJ1-6	TCRBJ1S6|TRBJ16	7	7q34
28631	TRBJ1-5	TCRBJ1S5|TRBJ15	7	7q34
28632	TRBJ1-4	TCRBJ1S4|TRBJ14	7	7q34
28633	TRBJ1-3	TCRBJ1S3|TRBJ13	7	7q34
28634	TRBJ1-2	TCRBJ1S2|TRBJ12	7	7q34
28635	TRBJ1-1	TCRBJ1S1|TRBJ11	7	7q34
28636	TRBD2	TCRBD2	7	7q34
28637	TRBD1	TCRBD1	7	7q34
28638	TRBC2	TCRBC2	7	7q34
28639	TRBC1	BV05S1J2.2|TCRB|TCRBC1	7	7q34
28640	TRAV41	TCRAV19S1|TCRAV41S1	14	14q11.2
28641	TRAV40	TCRAV31S1|TCRAV40S1	14	14q11.2
28642	TRAV39	TCRAV27S1|TCRAV39S1	14	14q11.2
28643	TRAV38-2DV8	TCRAV14S1|TRAV382DV8|hADV38S2	14	14q11.2
28644	TRAV38-1	TCRAV14S2|TCRAV38S1|TRAV381	14	14q11.2
28645	TRAV37	TCRAV37S1	14	14q11.2
28646	TRAV36DV7	TCRAV28S1|TRAV36/DV7|hADV36S1	14	14q11.2
28647	TRAV35	TCRAV25S1|TCRAV35S1	14	14q11.2
28648	TRAV34	TCRAV26S1|TCRAV34S1	14	14q11.2
28649	TRAV33	C14orf12|TCRAV33S1	14	14q11.2
28650	TRAV32	TCRAV32S1	14	14q11.2
28651	TRAV31	TCRAV31S1	14	14q11.2
28652	TRAV30	TCRAV29S1|TCRAV30S1	14	14q11.2
28653	TRAV29DV5	TCRA|TCRAV21S1|TRAV29/DV5|hADV29S1	14	14q11.2
28654	TRAV28	TCRAV28S1	14	14q11.2
28655	TRAV27	TCRAV10S1|TCRAV27S1	14	14q11.2
28656	TRAV26-2	TCRAV26S2|TCRAV4S1|TRAV262	14	14q11.2
28657	TRAV26-1	TCRAV26S1|TCRAV4S2|TRAV261	14	14q11.2
28658	TRAV25	TCRAV25S1|TCRAV32S1	14	14q11.2
28659	TRAV24	TCRAV18S1|TCRAV24S1	14	14q11.2
28660	TRAV23DV6	TCRAV17S1|TRAV23/DV6|hADV23S1	14	14q11.2
28661	TRAV22	TCRAV13S1|TCRAV22S1	14	14q11.2
28662	TRAV21	TCRAV21S1|TCRAV23S1	14	14q11.2
28663	TRAV20	TCRAV20S1|TCRAV30S1	14	14q11.2
28664	TRAV19	TCRAV12S1|TCRAV19S1	14	14q11.2
28665	TRAV18	TCRAV18S1	14	14q11.2
28666	TRAV17	TCRAV17S1|TCRAV3S1	14	14q11.2
28667	TRAV16	TCRAV16S1|TCRAV9S1	14	14q11.2
28668	TRAV15	TCRAV15S1	14	14q11.2
28669	TRAV14DV4	TCRAV6S1-hDV104S1|TRAV14/DV4|hADV14S1	14	14q11.2
28670	TRAV13-2	TCRAV13S2|TCRAV8S2|TRAV132	14	14q11.2
28671	TRAV13-1	TCRAV13S1|TCRAV8S1|TRAV131	14	14q11.2
28672	TRAV12-3	TCRAV12S3|TCRAV2S2|TRAV123	14	14q11.2
28673	TRAV12-2	TCRAV12S2|TCRAV2S1|TRAV122	14	14q11.2
28674	TRAV12-1	TCRAV12S1|TCRAV2S3|TRAV121	14	14q11.2
28675	TRAV11	TCRAV11S1	14	14q11.2
28676	TRAV10	TCRAV10S1|TCRAV24S1	14	14q11.2
28677	TRAV9-2	TCRAV22S1|TCRAV9S2|TRAV92	14	14q11.2
28678	TRAV9-1	TCRAV9S1|TRAV91	14	14q11.2
28679	TRAV8-7	TCRAV8S7|TRAV87	14	14q11.2
28680	TRAV8-6	TCRAV1S3|TCRAV8S6|TRAV86	14	14q11.2
28681	TRAV8-5	TCRAV8S5|TRAV85	14	14q11.2
28682	TRAV8-4	TCRAV1S2|TCRAV8S4|TRAV84	14	14q11.2
28683	TRAV8-3	TCRAV1S4|TCRAV8S3|TRAV83	14	14q11.2
28684	TRAV8-2	TCRAV1S5|TCRAV8S2|TRAV82	14	14q11.2
28685	TRAV8-1	TCRAV1S1|TCRAV8S1|TRAV81	14	14q11.2
28686	TRAV7	TCRAV7S1	14	14q11.2
28688	TRAV5	TCRAV15S1|TCRAV5S1	14	14q11.2
28689	TRAV4	TCRAV20S1|TCRAV4S1	14	14q11.2
28690	TRAV3	TCRAV16S1|TCRAV3S1	14	14q11.2
28691	TRAV2	TCRAV11S1|TCRAV2S1	14	14q11.2
28692	TRAV1-2	TCRAV1S2|TCRAV7S2|TRAV12	14	14q11.2
28693	TRAV1-1	TCRAV1S1|TCRAV7S1|TRAV11	14	14q11.2
28694	TRAJ61	-	14	14q11.2
28695	TRAJ60	TCRA	14	14q11.2
28696	TRAJ59	-	14	14q11.2
28697	TRAJ58	-	14	14q11.2
28698	TRAJ57	-	14	14q11.2
28699	TRAJ56	-	14	14q11.2
28700	TRAJ55	-	14	14q11.2
28701	TRAJ54	-	14	14q11.2
28702	TRAJ53	-	14	14q11.2
28703	TRAJ52	-	14	14q11.2
28704	TRAJ51	-	14	14q11.2
28705	TRAJ50	-	14	14q11.2
28706	TRAJ49	-	14	14q11.2
28707	TRAJ48	-	14	14q11.2
28708	TRAJ47	-	14	14q11.2
28709	TRAJ46	-	14	14q11.2
28710	TRAJ45	-	14	14q11.2
28711	TRAJ44	-	14	14q11.2
28712	TRAJ43	-	14	14q11.2
28713	TRAJ42	-	14	14q11.2
28714	TRAJ41	-	14	14q11.2
28715	TRAJ40	-	14	14q11.2
28716	TRAJ39	-	14	14q11.2
28717	TRAJ38	-	14	14q11.2
28718	TRAJ37	-	14	14q11.2
28719	TRAJ36	-	14	14q11.2
28720	TRAJ35	-	14	14q11.2
28721	TRAJ34	-	14	14q11.2
28722	TRAJ33	-	14	14q11.2
28723	TRAJ32	-	14	14q11.2
28724	TRAJ31	-	14	14q11.2
28725	TRAJ30	-	14	14q11.2
28726	TRAJ29	-	14	14q11.2
28727	TRAJ28	-	14	14q11.2
28728	TRAJ27	-	14	14q11.2
28729	TRAJ26	-	14	14q11.2
28730	TRAJ25	-	14	14q11.2
28731	TRAJ24	-	14	14q11.2
28732	TRAJ23	-	14	14q11.2
28733	TRAJ22	-	14	14q11.2
28734	TRAJ21	-	14	14q11.2
28735	TRAJ20	-	14	14q11.2
28736	TRAJ19	-	14	14q11.2
28737	TRAJ18	-	14	14q11.2
28738	TRAJ17	-	14	14q11.2
28739	TRAJ16	-	14	14q11.2
28740	TRAJ15	-	14	14q11.2
28741	TRAJ14	-	14	14q11.2
28742	TRAJ13	-	14	14q11.2
28743	TRAJ12	-	14	14q11.2
28744	TRAJ11	-	14	14q11.2
28745	TRAJ10	-	14	14q11.2
28746	TRAJ9	-	14	14q11.2
28747	TRAJ8	-	14	14q11.2
28748	TRAJ7	-	14	14q11.2
28749	TRAJ6	-	14	14q11.2
28750	TRAJ5	-	14	14q11.2
28751	TRAJ4	-	14	14q11.2
28752	TRAJ3	-	14	14q11.2
28753	TRAJ2	-	14	14q11.2
28754	TRAJ1	-	14	14q11.2
28755	TRAC	IMD7|TCRA|TRA|TRCA	14	14q11.2
28757	IGLVV-66	IGLV(V)-66|IGLVV66|V5-5P	22	22q11.22
28758	IGLVV-58	IGLV(V)-58|IGLVV58|V5-3P	22	22q11.22
28759	IGLVIV-65	IGLV(IV)-65|IGLVIV65|V4-9P	22	22q11.22
28760	IGLVIV-64	IGLV(IV)-64|IGLVIV64|V4-8P	22	22q11.22
28761	IGLVIV-59	IGLV(IV)-59|IGLVIV59|V4-7P	22	22q11.22
28762	IGLVIV-53	IGLV(IV)-53|IGLVIV53|V4-5P	22	22q11.22
28763	IGLVI-70	IGLV(I)-70|IGLVI70|V1-27P	22	22q11.22
28764	IGLVI-68	IGLV(I)-68|IGLVI68|V1-26P	22	22q11.22
28765	IGLVI-63	IGLV(I)-63|IGLVI63|V1-24P	22	22q11.22
28766	IGLVI-56	IGLV(I)-56|IGLVI56|V1-21P	22	22q11.22
28767	IGLVI-42	IGLV(I)-42|IGLVI42|V1-15P	22	22q11.22
28768	IGLVI-38	IGLV(I)-38|IGLVI38|V1-12P	22	22q11.22
28769	IGLVI-20	IGLV(I)-20|IGLVI20|V1-6P	22	22q11.22
28770	IGLV11-55	IGLV1155|V4-6	22	22q11.22
28771	IGLV10-67	IGLV1067|V1-25P	22	22q11.22
28772	IGLV10-54	IGLV1054|V1-20	22	22q11.22
28773	IGLV9-49	IGLV949|V5-2	22	22q11.22
28774	IGLV8-61	IGLV861|V3-4	22	22q11.22
28775	IGLV7-46	IGLV746|V3-3	22	22q11.22
28776	IGLV7-43	IGLV743|V3-2	22	22q11.22
28777	IGLV7-35	IGLV735|V3-1P	22	22q11.22
28778	IGLV6-57	IGLV657|V1-22	22	22q11.22
28779	IGLV5-52	IGLV552|V4-4	22	22q11.22
28780	IGLV5-48	IGLV548|V4-3	22	22q11.22
28781	IGLV5-45	IGLV545|V4-2	22	22q11.22
28782	IGLV5-39	IGLV539	22	22q11.2 alternate reference locus
28783	IGLV5-37	IGLV537|V4-1	22	22q11.22
28784	IGLV4-69	IGLV469|V5-6	22	22q11.22
28785	IGLV4-60	IGLV460|V5-4	22	22q11.22
28786	IGLV4-3	IGLV43|V5-1	22	22q11.22
28787	IGLV3-32	IGLV332|V2-23P	22	22q11.22
28788	IGLV3-31	IGLV331|V2-22P	22	22q11.22
28789	IGLV3-30	IGLV330|V2-21P	22	22q11.22
28790	IGLV3-29	IGLV329	22	22q11.22
28791	IGLV3-27	IGLV327|V2-19	22	22q11.22
28792	IGLV3-26	IGLV326|V2-18P	22	22q11.22
28793	IGLV3-25	IGLV325|V2-17	22	22q11.22
28794	IGLV3-24	IGLV324|V2-16P	22	22q11.22
28795	IGLV3-22	IGLV322|V2-15	22	22q11.22
28796	IGLV3-21	IGLV321|V2-14	22	22q11.22
28797	IGLV3-19	IGLV319|V2-13|VL3L	22	22q11.22
28798	IGLV3-17	IGLV317|V2-12P	22	22q11.22
28799	IGLV3-16	IGLV316|V2-11	22	22q11.22
28800	IGLV3-15	IGLV315|V2-10P	22	22q11.22
28801	IGLV3-13	IGLV313|V2-9P	22	22q11.22
28802	IGLV3-12	IGLV312|V2-8	22	22q11.22
28803	IGLV3-10	IGLV310|V2-7	22	22q11.22
28804	IGLV3-9	IGLV39|V2-6	22	22q11.22
28805	IGLV3-7	IGLV37|V2-5P	22	22q11.22
28806	IGLV3-6	IGLV36|V2-4P	22	22q11.22
28807	IGLV3-4	IGLV34|V2-3P	22	22q11.22
28808	IGLV3-2	IGLV32|V2-2P	22	22q11.22
28809	IGLV3-1	IGLV31|V2-1	22	22q11.22
28810	IGLV2-34	IGLV234|V1-10P	22	22q11.22
28811	IGLV2-33	IGLV233|V1-9	22	22q11.22
28812	IGLV2-28	IGLV228|V1-8P	22	22q11.22
28813	IGLV2-23	IGLV223|V1-7	22	22q11.22
28814	IGLV2-18	IGLV218|V1-5	22	22q11.22
28815	IGLV2-14	IGLV214|V1-4	22	22q11.22
28816	IGLV2-11	IGLV211|V1-3	22	22q11.22
28817	IGLV2-8	IGLV28|V1-2	22	22q11.22
28818	IGLV2-5	IGLV25|V1-1P	22	22q11.22
28819	IGLV1-62	IGLV162|V1-23P	22	22q11.22
28820	IGLV1-51	IGLV151|V1-19	22	22q11.22
28821	IGLV1-50	IGLV150|V1-18	22	22q11.22
28822	IGLV1-47	IGLV147|V1-17	22	22q11.22
28823	IGLV1-44	IGLV144|V1-16	22	22q11.22
28824	IGLV1-41	IGLV141|V1-14P	22	22q11.22
28825	IGLV1-40	IGLV140|V1-13	22	22q11.22
28826	IGLV1-36	IGLV136|V1-11	22	22q11.22
28827	IGLJ7	J7	22	22q11.22
28828	IGLJ6	-	22	22q11.22
28829	IGLJ5	-	22	22q11.22
28830	IGLJ4	-	22	22q11.22
28831	IGLJ3	J3	22	22q11.22
28832	IGLJ2	J2	22	22q11.22
28833	IGLJ1	J1	22	22q11.22
28834	IGLC7	C7	22	22q11.22
28847	IGKV2OR22-4	IGKV2OR224|IGKVP6	22	22q11.1
28850	IGKV1OR22-5	IGKV1OR22-5A|IGKV1OR225|IGKV1OR225A|IGKVP7	22	22q11
28854	IGKV3OR2-5	IGKV3/OR2-5|IGKV3OR25	2	-
28855	IGKV2OR2-10	IGKV2OR210	2	2q11.2
28858	IGKV2OR2-4	IGKV2/OR2-4|IGKV2OR24	2	-
28859	IGKV2OR2-2	IGKV2/OR2-2|IGKV2OR22	2	2q11.2
28861	IGKV2OR2-1	IGKV2/OR2-1|IGKV2OR2-1A|IGKV2OR21|IGKV2OR21A	2	-
28862	IGKV1OR2-108	IGKV1OR2108|IGO1	2	2q12-q14
28863	IGKV1OR2-11	IGKV1OR211	1	-
28864	IGKV1OR2-9	IGKV1/OR2-9|IGKV1OR29	1	-
28865	IGKV1OR2-6	IGKV1/OR2-6|IGKV1OR26	1	-
28866	IGKV1OR2-3	IGKV1/OR2-3|IGKV1OR23	1	-
28867	IGKV1OR2-0	IGKV1/OR2-0|IGKV1OR20	1	-
28869	IGKV6D-41	A14	2	2p11.2
28870	IGKV6D-21	A10|IGKV6D21	2	2p11.2
28871	IGKV3D-34	IGKV3D34|O7	2	2p11.2
28872	IGKV3D-31	IGKV3D31|O10	2	2p11.2
28873	IGKV3D-25	A6|IGKV3D25	2	2p11.2
28874	IGKV3D-20	A11|A11a|IGKV3D20	2	2p11.2
28875	IGKV3D-15	IGKV3D15|L16|L16a|L16b|L16c	2	2p11.2
28876	IGKV3D-11	IGKV3D11|L20	2	2p11.2
28877	IGKV3D-7	IGKV3D7|L25	2	2p11.2
28878	IGKV2D-40	IGKV2D40|O1	2	2p11.2
28879	IGKV2D-38	IGKV2D38|O3	2	2p11.2
28880	IGKV2D-36	IGKV2D36|O5	2	2p11.2
28881	IGKV2D-30	A1|IGKV2D30	2	2p11.2
28882	IGKV2D-29	A2a|A2c|IGKV2D29	2	2p11.2
28883	IGKV2D-28	A3|IGKV2D28	2	2p11.2
28884	IGKV2D-26	A5|IGKV2D26	2	2p11.2
28885	IGKV2D-24	A7|IGKV2D24	2	2p11.2
28886	IGKV2D-23	A8|IGKV2D23	2	2p11.2
28887	IGKV2D-19	A12|IGKV2D19	2	2p11.2
28888	IGKV2D-18	A13|IGKV2D18	2	2p11.2
28889	IGKV2D-14	IGKV2D14|L17	2	2p11.2
28890	IGKV2D-10	IGKV2D10|L21	2	2p11.2
28891	IGKV1D-43	IGKV1D43|L23|L23a	2	2p11.2
28892	IGKV1D-42	IGKV1D42|L22	2	2p11.2
28893	IGKV1D-39	IGKV1D39|O2	2	2p11.2
28894	IGKV1D-37	IGKV1D37|O4	2	2p11.2
28895	IGKV1D-35	IGKV1D35|O6	2	2p11.2
28896	IGKV1D-33	IGKV1D33|O8	2	2p11.2
28897	IGKV1D-32	IGKV1D32|O9	2	2p11.2
28898	IGKV1D-27	A4|A4a|IGKV1D27	2	2p11.2
28899	IGKV1D-22	A9|IGKV1D22	2	2p11.2
28900	IGKV1D-17	IGKV1D17|L14	2	2p11.2
28901	IGKV1D-16	IGKV1D16|L15|L15a	2	2p11.2
28902	IGKV1D-13	IGKV1D13|L18	2	2p11.2
28903	IGKV1D-12	IGKV1D12|L19	2	2p11.2
28904	IGKV1D-8	IGKV1D8|L24|L24a	2	2p11.2
28905	IGKV7-3	B1|IGKV73	2	2p11.2
28906	IGKV6-21	A26|IGKV621	2	2p11.2
28907	IGKV5-2	B2|IGKV52	2	2p11.2
28908	IGKV4-1	B3|IGKV41	2	2p11.2
28909	IGKV3-34	IGKV334|O17	2	2p11.2
28910	IGKV3-31	A16|A16a|IGKV331	2	2p11.2
28911	IGKV3-25	A22|IGKV325	2	2p11.2
28912	IGKV3-20	13K18|A27|IGKV320	2	2p11.2
28913	IGKV3-15	IGKV315|L2	2	2p11.2
28914	IGKV3-11	IGKV311|L6	2	2p11.2
28915	IGKV3-7	IGKV37|L10|L10a|Vh	2	2p11.2
28916	IGKV2-40	IGKV240|O11|O11a	2	2p11.2
28917	IGKV2-38	IGKV238|O13	2	2p11.2
28918	IGKV2-36	IGKV236|O15	2	2p11.2
28919	IGKV2-30	A17|IGKV230	2	2p11.2
28920	IGKV2-29	A18|A18b|IGKV|IGKV229|IGVK-A18	2	2p11.2
28921	IGKV2-28	A19|IGKV228	2	2p11.2
28922	IGKV2-26	A21|IGKV226	2	2p11.2
28923	IGKV2-24	A23|IGKV224	2	2p11.2
28924	IGKV2-23	A24|IGKV223	2	2p11.2
28925	IGKV2-19	A28|IGKV219	2	2p11.2
28926	IGKV2-18	A29|IGKV218	2	2p11.2
28927	IGKV2-14	IGKV214|L3	2	2p11.2
28928	IGKV2-10	IGKV210|L7	2	2p11.2
28929	IGKV2-4	IGKV24|L13	2	2p11.2
28930	IGKV1-39	IGKV139|O12|O12a	2	2p11.2
28931	IGKV1-37	IGKV137|O14	2	2p11.2
28932	IGKV1-35	IGKV135|O16	2	2p11.2
28933	IGKV1-33	IGKV133|O18	2	2p11.2
28934	IGKV1-32	A15|A15a|IGKV132	2	2p11.2
28935	IGKV1-27	A20|IGKV127	2	2p11.2
28936	IGKV1-22	A25|IGKV122	2	2p11.2
28937	IGKV1-17	A30|IGKV117	2	2p11.2
28938	IGKV1-16	IGKV116|L1	2	2p11.2
28939	IGKV1-13	IGKV113|L18	2	2p11.2
28940	IGKV1-12	IGKV112|L19	2	2p11.2
28941	IGKV1-9	IGKV19|L8	2	2p11.2
28942	IGKV1-8	IGKV18|L9	2	2p11.2
28943	IGKV1-6	IGKV16|L11	2	2p11.2
28946	IGKJ5	J5	2	2p11.2
28947	IGKJ4	J4	2	2p11.2
28948	IGKJ3	J3	2	2p11.2
28949	IGKJ2	J2	2	2p11.2
28950	IGKJ1	J1	2	2p11.2
28951	TRIB2	C5FW|GS3955|TRB2	2	2p24.3
28952	CCDC22	CXorf37|JM1|RTSC2	X	Xp11.23
28954	REM1	GD:REM|GES	20	20q11.21
28955	DEXI	MYLE	16	16p13.13
28956	LAMTOR2	ENDAP|HSPC003|MAPBPIP|MAPKSP1AP|ROBLD3|Ragulator2|p14	1	1q22
28957	MRPS28	HSPC007|MRP-S28|MRP-S35|MRPS35	8	8q21.13
28958	COA3	CCDC56|COX25|HSPC009|MITRAC12	17	17q21.2
28959	TMEM176B	LR8|MS4B2	7	7q36.1
28960	DCPS	ARS|DCS1|HINT-5|HINT5|HSL1|HSPC015	11	11q24.2
28962	OSTM1	GIPN|GL|HSPC019|OPTB5	6	6q21
28964	GIT1	-	17	17q11.2
28965	SLC27A6	ACSVL2|FACVL2|FATP6|VLCS-H1	5	5q23.3
28966	SNX24	PRO1284|SBBI31	5	5q23.2
28968	SLC6A16	NT5|NTT5	19	19q13.33
28969	BZW2	HSPC028|MST017|MSTP017	7	7p21.1
28970	C11orf54	PTD012|PTOD012	11	11q21
28971	AAMDC	C11orf67|CK067|PTD015	11	11q14.1
28972	SPCS1	HSPC033|SPC1|SPC12|YJR010C-A	3	3p21.1
28973	MRPS18B	C6orf14|HSPC183|HumanS18a|MRP-S18-2|MRPS18-2|PTD017|S18amt	6	6p21.33
28974	C19orf53	HSPC023|LYDG10	19	19p13.13
28976	ACAD9	NPD002	3	3q21.3
28977	MRPL42	HSPC204|L31MT|L42MT|MRP-L31|MRP-L42|MRP-S32|MRPL31|MRPS32|PTD007|RPML31|S32MT	12	12q22
28978	TMEM14A	C6orf73|PTD011	6	6p12.2
28981	IFT81	CDV-1|CDV-1R|CDV1|CDV1R|DV1|SRTD19	12	12q24.11
28982	FLVCR1	AXPC1|FLVCR|MFSD7B|PCA|PCARP	1	1q32.3
28983	TMPRSS11E	DESC1|TMPRSS11E2	4	4q13.2
28984	RGCC	C13orf15|RGC-32|RGC32|bA157L14.2	13	13q14.11
28985	MCTS1	MCT-1|MCT1	X	Xq24
28986	MAGEH1	APR-1|APR1|MAGEH	X	Xp11.21
28987	NOB1	ART-4|MST158|MSTP158|NOB1P|PSMD8BP1	16	16q22.1
28988	DBNL	ABP1|HIP-55|HIP55|SH3P7	7	7p13
28989	NTMT1	AD-003|C9orf32|HOMT1A|METTL11A|NRMT|NRMT1|NTM1A	9	9q34.11
28990	ASTE1	HT001	3	3q22.1
28991	COMMD5	HCARG|HT002	8	8q24.3
28992	MACROD1	LRP16	11	11q13.1
28996	HIPK2	PRO0593	7	7q34
28998	MRPL13	L13|L13A|L13mt|RPL13|RPML13	8	8q24.12
28999	KLF15	KKLF	3	3q21.3
29015	SLC43A3	EEG1|ENBT1|FOAP-13|PRO1659|SEEEG-1	11	11q12.1
29018	FOXN3-AS2	PRO1768	14	14q32.11
29028	ATAD2	ANCCA|CT137|PRO2000	8	8q24.13
29034	CPS1-IT1	CPS1-IT|CPS1IT|CPS1IT1|PRO0132	2	2q34
29035	C16orf72	PRO0149	16	16p13.2
29057	FAM156A	PRO0659|TMEM29	X	Xp11.22
29058	TMEM230	C20orf30|HSPC274|dJ1116H23.2.1	20	20p13-p12.3
29062	WDR91	HSPC049|SORF-1|SORF1	7	7q33
29063	ZCCHC4	HSPC052|ZGRF4	4	4p15.2
29065	ASAP1-IT1	ASAP1-IT|ASAP1IT|ASAP1IT1|DDEF1IT1|HSPC054|NCRNA00050	8	8q24.21
29066	ZC3H7A	HSPC055|ZC3H7|ZC3HDC7	16	16p13.13
29068	ZBTB44	BTBD15|HSPC063|ZNF851	11	11q24.3
29070	CCDC113	HSPC065	16	16q21
29071	C1GALT1C1	C1GALT2|C38H2-L1|COSMC|HSPC067|MST143|TNPS	X	Xq24
29072	SETD2	HBP231|HIF-1|HIP-1|HSPC069|HYPB|KMT3A|LLS|SET2|p231HBP	3	3p21.31
29074	MRPL18	HSPC071|L18mt|MRP-L18	6	6q25.3
29075	LINC00652	HSPC072	20	20p11.23
29078	NDUFAF4	C6orf66|HRPAP20|HSPC125|My013|bA22L21.1	6	6q16.1
29079	MED4	ARC36|DRIP36|HSPC126|TRAP36|VDRIP	13	13q14.2
29080	CCDC59	BR22|HSPC128|TAP26	12	12q21.31
29081	METTL5	HSPC133	2	2q31.1
29082	CHMP4A	C14orf123|CHMP4|CHMP4B|HSPC134|SHAX2|SNF7|SNF7-1|VPS32-1|VPS32A	14	14q12
29083	GTPBP8	HSPC135	3	3q13.2
29085	PHPT1	CGI-202|HEL-S-132P|HSPC141|PHP|PHP14	9	9q34.3
29086	BABAM1	C19orf62|HSPC142|MERIT40|NBA1	19	19p13.11
29087	THYN1	HSPC144|MDS012|MY105|THY28|THY28KD	11	11q25
29088	MRPL15	HSPC145|L15mt|MRP-L15|MRP-L7|RPML7	8	8q11.23
29089	UBE2T	FANCT|HSPC150|PIG50	1	1q32.1
29090	TIMM21	C18orf55|HSPC154|TIM21	18	18q22.3
29091	STXBP6	HSPC156|amisyn	14	14q12
29092	LINC00339	HSPC157|NCRNA00339	1	1p36.12
29093	MRPL22	HSPC158|L22mt|MRP-L22|MRP-L25|RPML25	5	5q33.2
29094	LGALSL	GRP|HSPC159	2	2p14
29095	ORMDL2	HSPC160|MST095|MSTP095|adoplin-2	12	12q13.2
29097	CNIH4	CNIH-4|CNIH2|HSPC163	1	1q42.11
29098	RANGRF	HSPC165|HSPC236|MOG1|RANGNRF	17	17p13.1
29099	COMMD9	C11orf55|HSPC166|LINC00610	11	11p13
29100	TMEM208	HSPC171	16	16q22.1
29101	SSU72	HSPC182|PNAS-120	1	1p36.33
29102	DROSHA	ETOHI2|HSA242976|RANSE3L|RN3|RNASE3L|RNASEN	5	5p13.3
29103	DNAJC15	DNAJD1|HSD18|MCJ	13	13q14.11
29104	N6AMT1	C21orf127|HEMK2|MTQ2|N6AMT|PRED28|m.HsaHemK2P	21	21q21.3
29105	CFAP20	BUG22|C16orf80|EVORF|GTL3|fSAP23	16	16q21
29106	SCG3	SGIII	15	15q21.2
29107	NXT1	MTR2|P15	20	20p11.21
29108	PYCARD	ASC|CARD5|TMS|TMS-1|TMS1	16	16p11.2
29109	FHOD1	FHOS	16	16q22.1
29110	TBK1	FTDALS4|IIAE8|NAK|T2K	12	12q14.2
29113	C6orf15	STG	6	6p21.33
29114	TAGLN3	NP22|NP24|NP25	3	3q13.2
29115	SAP30BP	HCNGP|HTRG|HTRP	17	17q25.1
29116	MYLIP	IDOL|MIR	6	6p22.3
29117	BRD7	BP75|CELTIX1|NAG4	16	16q12.1
29118	DDX25	GRTH	11	11q24.2
29119	CTNNA3	ARVD13|VR22	10	10q21.3
29121	CLEC2D	CLAX|LLT1|OCIL	12	12p13.31
29122	PRSS50	CT20|TSP50	3	3p21.31
29123	ANKRD11	ANCO-1|ANCO1|LZ16|T13	16	16q24.3
29124	LGALS13	GAL13|PLAC8|PP13	19	19q13.2
29125	C11orf21	-	11	11p15.5
29126	CD274	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	9	9p24.1
29127	RACGAP1	CYK4|HsCYK-4|ID-GAP|MgcRacGAP	12	12q13.12
29128	UHRF1	ICBP90|Np95|RNF106|TDRD22|hNP95|hUHRF1|huNp95	19	19p13.3
29760	BLNK	AGM4|BASH|BLNK-S|LY57|SLP-65|SLP65|bca	10	10q24.1
29761	USP25	USP21	21	21q21.1
29763	PACSIN3	SDPIII	11	11p11.2
29764	DDU	-	19	19p
29765	TMOD4	SK-TMOD	1	1q21.3
29766	TMOD3	UTMOD	15	15q21.2
29767	TMOD2	N-TMOD|NTMOD	15	15q21.2
29768	SDHDP6	-	1	1p36.11
29769	SDHDP5	-	2	2q31.2
29770	SDHDP4	-	3	3p21.31
29771	SDHDP3	-	3	3q26.2
29774	POM121L9P	DKFZP434P211|UNQ2565	22	22q11.23
